arxiu	hash	classet	classe	classer	text_orig	text
bcn_cat_tweet_20211021_203425.csv	f7575702bd573fc6ac83460cc0448502e45884845cb3c89716448d3f9d5c5111	6 Cultura	6	2	@bcn_ajuntament @cultura_cat . És MOLT VERGONYÓS, MOLT, que Barcelona , Ciutat de la Literatura?, no tingui un Museu, com cal, sobre el Llibre i les Arts Gràfiques. En teníem un, però vés a saber on para. https://t.co/e3sxPwEpUS	és molt vergonyós molt que barcelona  ciutat de la literatura no tingui un museu com cal sobre el llibre i les arts gràfiques en teníem un però vés a saber on para httpstcoe3sxpwepus
bcn_cat_tweet_20211021_203425.csv	a20215ac114a5e9598769266a81156fd7c541eca0cf6722a02e8c21a447c6b5d	2 Politica	2	1	@bcn_ajuntament La gent que treballa té pressa i a vegades s'estressa i té mal humor.I paga els impostos que a vosaltres us permet dir bajanades.Barcelona és poderosa i imparable.Mora el mal govern.	la gent que treballa té pressa i a vegades sestressa i té mal humori paga els impostos que a vosaltres us permet dir bajanadesbarcelona és poderosa i imparablemora el mal govern
bcn_cat_tweet_20211021_203425.csv	880af925fb541883e7fe1d10234a405bfebe85e12b3466c6622407e2af2c2d9b	2 Politica	2	1	@bcn_ajuntament Per fi conençen a fer de oposició!!!! 👏👏	per fi conençen a fer de oposició
bcn_cat_tweet_20211021_203425.csv	73d9617a245424c026a8faf33a486dd9e46bfdd129d6e8060d58264ed083b9b5	5 Urbanisme	5	2	@bcn_ajuntament Perquè no comenceu pels de protecció oficial?	perquè no comenceu pels de protecció oficial
bcn_cat_tweet_20211021_203425.csv	2c0618844e87bd35a813516a133515b28300de7de60f2db2427f16e6e62f1e51	7 Turisme	7	2	@bcn_ajuntament @Bcn_Gracia @janetsanz @gerardesteva Han arribat els turistes a BCN i s'ha pogut comprovar el nyap i despropòsit que ha estat tancar tot el Park Güell, cues de km als barris del voltant.Abans els turistes esperaven dins del Park l'hora d'accés a l'àrea monumental https://t.co/M0Lpey22a9	han arribat els turistes a bcn i sha pogut comprovar el nyap i despropòsit que ha estat tancar tot el park güell cues de km als barris del voltantabans els turistes esperaven dins del park lhora daccés a làrea monumental httpstcom0lpey22a9
bcn_cat_tweet_20211021_203425.csv	294d3f565647ab16c8441b3e75de328db2852e59ce919288e46bf050d77883c1	2 Politica	2	1	@bcn_ajuntament Es veu que la capital s'ha convertit en un esplai infantil	es veu que la capital sha convertit en un esplai infantil
bcn_cat_tweet_20211021_203425.csv	44bd3a480aee9d00662dd1c7aea57dfed1c93218122611e39610f801047119e0	8 OAC	8	3	@bcn_ajuntament així es com es resolen els problemes a #Barcelona, tancant tota queixa sense resposta... https://t.co/c0DpUsjsFm	així es com es resolen els problemes a barcelona tancant tota queixa sense resposta httpstcoc0dpusjsfm
bcn_cat_tweet_20211021_203425.csv	1c7deab83d753f3f209cf6113f0c94a9ce4db4008919d44bd3592c80ddd893b6	4 Hisenda	4	1	RT @ARAsocietat: @bcn_ajuntament es planteja congelar els impostos i la majoria de taxes el 2022. És, diuen, una manera de "reforçar la rec…	rt   es planteja congelar els impostos i la majoria de taxes el 2022 és diuen una manera de reforçar la rec…
bcn_cat_tweet_20211021_203425.csv	1bba0420dd1d3ba2c5aaa669b3b942d748ec533dc689cbe3ab1818aab3b1e594	4 Hisenda	4	1	@bcn_ajuntament es planteja congelar els impostos i la majoria de taxes el 2022. És, diuen, una manera de "reforçar la recuperació econòmica i combatre l'emergència social". Ho explica✍ @JordiMumbruhttps://t.co/FOET0XmQi1	es planteja congelar els impostos i la majoria de taxes el 2022 és diuen una manera de reforçar la recuperació econòmica i combatre lemergència social ho explica
bcn_cat_tweet_20211021_203425.csv	7d25df14ba08f460d07cdd46be9e04005404d199188b8a9c22ac58a00b7eecc7	3 Serveis Municipals	3	2	@bcn_ajuntament Barcelona està molt bruta. Respira miseria. Mai havia vist el meu barri tan brut. A carrer Amèrica, Pare Claret, rRambla Volart. Els contenidos no es desinfecten diariament, només es buiden. Pipis cacas de gossos. I així tota Barcelona. Nota 0	barcelona està molt bruta respira miseria mai havia vist el meu barri tan brut a carrer amèrica pare claret rrambla volart els contenidos no es desinfecten diariament només es buiden pipis cacas de gossos i així tota barcelona nota 0
bcn_cat_tweet_20211021_203425.csv	6e4622974e858ebf773268fa6882ff374970c6740e74480a0d883df796fce87f	9 Mobilitat	9	2	@bcn_ajuntament Si pero ja que fiqueu multes els cotxes per velocitat, o aparcar on no toca, potser que els altres vehicles que tambe circulan per bcn, es dir motos bicicletas patinets tambe els hauriau de multar perque ni intermitents, ni semadors, ni espais per aparcar i per sobre la acera.	si pero ja que fiqueu multes els cotxes per velocitat o aparcar on no toca potser que els altres vehicles que tambe circulan per bcn es dir motos bicicletas patinets tambe els hauriau de multar perque ni intermitents ni semadors ni espais per aparcar i per sobre la acera
bcn_cat_tweet_20211021_203425.csv	b376ac306eddd69ce809bcc26c2d35600253f91686ab5b74680a2ac30014078f	9 Mobilitat	9	2	@bcn_ajuntament Tenen prioritat sempre i quan no tinguin un semàfor. Com en molts casos el tenen i se'l passen pels collons, campi qui pugui.	tenen prioritat sempre i quan no tinguin un semàfor com en molts casos el tenen i sel passen pels collons campi qui pugui
bcn_cat_tweet_20211021_203425.csv	538d7a6cf626ee012cb5d2195787dbd7ac0f9dfc777fb0ff68903732abb85345	9 Mobilitat	9	2	@bcn_ajuntament El dia que us hagueu de guanyar la vida desplaçant-vos per i/o a través de Barcelona, en parlem de l’estrès i el mal humor. Cínics	el dia que us hagueu de guanyar la vida desplaçantvos per io a través de barcelona en parlem de l’estrès i el mal humor cínics
bcn_cat_tweet_20211021_203425.csv	e298c87693e6cd5c378881c6ac8e6300e1ceb55a12ffd48837ac34dd47850320	2 Politica	2	1	@bcn_ajuntament Eleccions ja !!!!!!	eleccions ja
bcn_cat_tweet_20211021_203425.csv	901f149c93be2ebf39f63da743327c9e9e3674d70ec8f5c1283e8bbfe1846324	0 No utilitzable	0	0	@bcn_ajuntament què paaaaxxxxxaaaaa? https://t.co/HeZrpCPYVT	què paaaaxxxxxaaaaa httpstcohezrpcpyvt
bcn_cat_tweet_20211021_203425.csv	3499f9b749056e637eba4110bb616422282bd0606aa7a0aa4359ca5f84bb10a1	2 Politica	2	1	RT @quim_torrat: @bcn_ajuntament @AdaColau feu bé els números f d l g p	rt    feu bé els números f d l g p
bcn_cat_tweet_20211021_203425.csv	cae9e03414b0b2c804b72334918b7852319cb20b2110d89ab86bbfae7385055d	2 Politica	2	1	@bcn_ajuntament @AdaColau feu bé els números f d l g p https://t.co/N1ubflgesj	feu bé els números f d l g p httpstcon1ubflgesj
bcn_cat_tweet_20211021_203425.csv	3c769b69a91754725fb6e9810370041381e41cc207253afa0eed534f8eb6b42a	2 Politica	2	1	RT @soniacarb: @bcn_ajuntament @AdaColau  de veritat que no fareu res pel barri de les Corts? Per veure com es pot arreglar aquesta situaci…	rt     de veritat que no fareu res pel barri de les corts per veure com es pot arreglar aquesta situaci…
bcn_cat_tweet_20211021_203425.csv	06e863334750bc14f930ffac9393086bbd3b4a7a70045d1652e5f34b3a497aea	3 Serveis Municipals	3	2	@bcn_ajuntament us sembla acceptable posar-vos a pintar els New Jersei a les 3 de la tarda, amb la gent menjant a les terrasses? Quina falta de respecte pel ciutadà! https://t.co/FVbYhWZyao	us sembla acceptable posarvos a pintar els new jersei a les 3 de la tarda amb la gent menjant a les terrasses quina falta de respecte pel ciutadà httpstcofvbyhwzyao
bcn_cat_tweet_20211021_203425.csv	fc80b65cfb38f1a90aa02dc6dce312484f85d5a0b119db1882dee4329b30a1bf	3 Serveis Municipals	3	2	RT @John_Evan_: @bcn_ajuntament i així cada dia al carrer Dante Alighieri https://t.co/46NDpyBH6u	rt   i així cada dia al carrer dante alighieri httpstco46ndpybh6u
bcn_cat_tweet_20211021_203425.csv	107827dcc36b5b090ce54c58d1cad69a3dab3a676a1cb45bf2e25690bea6bdac	9 Mobilitat	9	2	@bcn_ajuntament c/ sardenya, trobo això molt perillós, q passarà si un motorista cau i es dona amb això? No doneu ni una, Bcn es un desastre, bruta, mal dissenyada, transit col·lapsat, ( 1er s,ha de millorar el transport public i després treure carrils i no al reves!)un desastre! https://t.co/xKq2UXPGHO	c sardenya trobo això molt perillós q passarà si un motorista cau i es dona amb això no doneu ni una bcn es un desastre bruta mal dissenyada transit col·lapsat  1er sha de millorar el transport public i després treure carrils i no al revesun desastre httpstcoxkq2uxpgho
bcn_cat_tweet_20211021_203425.csv	9eb49cc7fe292f70180687e90717f633e82252794cd9572aa2450ad8988e7aa2	3 Serveis Municipals	3	2	@bcn_ajuntament i així cada dia al carrer Dante Alighieri https://t.co/46NDpyBH6u	i així cada dia al carrer dante alighieri httpstco46ndpybh6u
bcn_cat_tweet_20211021_203425.csv	0fffed5e6b19256676288263edb714b08055a9d7661c3b0a942f84ffdc038b9e	6 Cultura	6	2	@bcn_ajuntament @cultura_cat Per a quan un Museu del Llibre i les Arts Gràfiques a Barcelona ?, com per exemple:  https://t.co/W9s3tRPJ0eA què espera la dita “Ciutat de la Literatura”? https://t.co/dhbMcKuisb	per a quan un museu del llibre i les arts gràfiques a barcelona  com per exemple  httpstcow9s3trpj0ea què espera la dita “ciutat de la literatura” httpstcodhbmckuisb
bcn_cat_tweet_20211021_203425.csv	b9088a06a486d8d2159d71fd1f0e50d0615c8f3ba59e8cdaa413febc1a5771e8	6 Cultura	6	2	@bcn_ajuntament @cultura_cat . És MOLT VERGONYÓS, MOLT, que Barcelona , Ciutat de la Literatura?, no tingui un Museu, com cal, sobre el Llibre i les Arts Gràfiques. En teníem un, però vés a saber on para. https://t.co/axbt47HTRq	és molt vergonyós molt que barcelona  ciutat de la literatura no tingui un museu com cal sobre el llibre i les arts gràfiques en teníem un però vés a saber on para httpstcoaxbt47htrq
bcn_cat_tweet_20211021_203425.csv	11f6658dc0ac9da3fd1eb9d2927fe307e5ef327ad32a953b2659ddecaeec81e8	11 Seguretat Ciutadana	11	3	@bcn_ajuntament @AdaColau  de veritat que no fareu res pel barri de les Corts? Per veure com es pot arreglar aquesta situació de gent drogadicte pel carrer?? Ja no deixo sortir a la meva filla a pasejar al gos per les tardes!!!! Una vergonya!	de veritat que no fareu res pel barri de les corts per veure com es pot arreglar aquesta situació de gent drogadicte pel carrer ja no deixo sortir a la meva filla a pasejar al gos per les tardes una vergonya
bcn_cat_tweet_20211021_203425.csv	7f9bf76df062f5ed608274f1b85abca566bb8da2e03233c568f24b9d50df3add	0 No utilitzable	0	0	@bcn_ajuntament Gràcies igualment per l’ajuda!	gràcies igualment per l’ajuda
bcn_cat_tweet_20211021_203425.csv	5a510c03d74a56cb6832fc739a9b1c94b395130985467c6affe1b657c07c4492	8 OAC	8	3	@bcn_ajuntament Aquest ja el tinc. Aquí el tema es que no tinc contacte desde fa dues setmanes amb les oficines i em van dir que esperes, però ja fa un mes d’això🤦🏻. Sabeu si es pot anar directament al carrer Múrcia per atenció al públic? O encara està tancat pel COVID?O al menys això em van dir	aquest ja el tinc aquí el tema es que no tinc contacte desde fa dues setmanes amb les oficines i em van dir que esperes però ja fa un mes d’això  sabeu si es pot anar directament al carrer múrcia per atenció al públic o encara està tancat pel covido al menys això em van dir
bcn_cat_tweet_20211021_203425.csv	f7136550a0f0bc62f6f5e1cc4113acbcdbe7541800c8e4a1a1a27f4871aaa51a	3 Serveis Municipals	3	2	@bcn_ajuntament ja esta bé de descarregar la vostra feina als ciudatans. passeveu-vos pels carrer i siusplau arregleu les coses.	ja esta bé de descarregar la vostra feina als ciudatans passeveuvos pels carrer i siusplau arregleu les coses
bcn_cat_tweet_20211021_203425.csv	0f93b02bb07f020a929a056e2ebe97883fe9349bd309da73eeba8720e231dced	8 OAC	8	3	@bcn_ajuntament algú em pot guiar en com fer una consulta a la oficina d’estrangeria? Ningú contesta els emails i per telèfon està tot saturat. No pot ser que no hi hagi una mínima atencio per saber que pasa amb l’alta d’un expedient. Es pot anar a alguna oficina? Gràcies.	algú em pot guiar en com fer una consulta a la oficina d’estrangeria ningú contesta els emails i per telèfon està tot saturat no pot ser que no hi hagi una mínima atencio per saber que pasa amb l’alta d’un expedient es pot anar a alguna oficina gràcies
bcn_cat_tweet_20211021_203425.csv	b096fc4cbfaf068372f6cd7aaf5fead524ec402b87295e76235274b1b33de4e0	3 Serveis Municipals	3	2	@bcn_ajuntament, @jrabassa, @AdaColau, al matí vaig a tirar la meva brossa als contenidors del cerrer de la, Drassana platja un sr orinan la, seva contestació no i a wc! @bcn_ajuntament a totes les cuitats de Europa existeixen wc publics ! Aquí ni un! I es una cuitat Magnífica?	al matí vaig a tirar la meva brossa als contenidors del cerrer de la drassana platja un sr orinan la seva contestació no i a wc  a totes les cuitats de europa existeixen wc publics  aquí ni un i es una cuitat magnífica
bcn_cat_tweet_20211021_203425.csv	90569c8044feadf1e34d6b0cc4e86c263f4a835ef3b50821a9af88fecb794746	3 Serveis Municipals	3	2	RT @santpol1: @bcn_ajuntament @OnVasBarcelona. Aquestes "cacones de cotorra"fa mesos q són davant la porta d'una escala d veïns. A Riera Ca…	rt    aquestes cacones de cotorrafa mesos q són davant la porta duna escala d veïns a riera ca…
bcn_cat_tweet_20211021_203425.csv	a876f6869ac9c3c6dc7c49f7712436024bd24908221fe5bdcbf89aa69bbb087b	3 Serveis Municipals	3	2	@bcn_ajuntament @OnVasBarcelona. Aquestes "cacones de cotorra"fa mesos q són davant la porta d'una escala d veïns. A Riera Can Toda-Mare de Déu de la Salut. Per quan té previst l'equip d neteja del Ajuntament venir a treure-les? Ara ja no fa calor, @AdaColau,quina excusa busquem? https://t.co/918ONhpMqn	aquestes cacones de cotorrafa mesos q són davant la porta duna escala d veïns a riera can todamare de déu de la salut per quan té previst lequip d neteja del ajuntament venir a treureles ara ja no fa calor  excusa busquem httpstco918onhpmqn
bcn_cat_tweet_20211021_203425.csv	e55c7f4a37527e1b5ccfafc7386bcb98a97aaef887dc4598fbe95583f8a81996	9 Mobilitat	9	2	@bcn_ajuntament aplicaciø #smou I les máquinas del Carrer no funcionen, ten en una incidencia, esperem no trobar per sorpresa paperets grocs al arribar al Cotxe, pq Clar cap manera de sapiger cuan funcionara, avión tindrem dorpresetes!!!!! @AdaColau	aplicaciø smou i les máquinas del carrer no funcionen ten en una incidencia esperem no trobar per sorpresa paperets grocs al arribar al cotxe pq clar cap manera de sapiger cuan funcionara avión tindrem dorpresetes
bcn_cat_tweet_20211021_203425.csv	4aea9e737cbea4a8114eb9272a5e805538d1e423574a6c41a380a06293580296	6 Cultura	6	2	@bcn_ajuntament @AdaColau @janetsanz @jaumecollboni @EnComu_Podem @ERCbcn @JuntsxCatBCN Desde quan les escultures d la sardana són partidistes? És el nostre ball nacional i això és una VERGONYA !!!! https://t.co/jQK09HM1TQ	desde quan les escultures d la sardana són partidistes és el nostre ball nacional i això és una vergonya  httpstcojqk09hm1tq
bcn_cat_tweet_20211021_203425.csv	edbb4712b8d4fd1b18704f0e89f353aaf099410fa04e0fc2a36ab0079c83a2dd	0 No utilitzable	0	0	@bcn_ajuntament Si no hi han fills de puta	si no hi han fills de puta
bcn_cat_tweet_20211021_203425.csv	ada8405d9923c041c428cabcca709d8e3268dea9c6d53f7460c0e13244a8ff32	4 Hisenda	4	1	@bcn_ajuntament Bon dia, funciona correctament l’app? Perquè no para d’emetre missatge d’error de connexió. Oferiu alternatives als residents per pagar via web?	bon dia funciona correctament l’app perquè no para d’emetre missatge d’error de connexió oferiu alternatives als residents per pagar via web
bcn_cat_tweet_20211021_203425.csv	ecdababa8706347f6ae9385c77c5da6d10aab6cb86450c4ee290be718e230957	2 Politica	2	1	@bcn_ajuntament @GUBBarcelona Si pujen la foto de l alcadessa , la arreglareu ?	si pujen la foto de l alcadessa  la arreglareu
bcn_cat_tweet_20211021_203425.csv	275f0064606bbfcdd66f7ec6d5e09adf4aed39f128ec8fa1e9f16fe14afe76e5	2 Politica	2	1	RT @Ictineo: @bcn_ajuntament Barcelona molarà quan foteu el camp el més lluny possible	rt   barcelona molarà quan foteu el camp el més lluny possible
bcn_cat_tweet_20211021_203425.csv	249bd22b7af20ca8b1006e9cb739b4466b71e9c3a83b50387a90d0998b84bb9a	9 Mobilitat	9	2	RT @Susanistika: @bcn_ajuntament Però com voleu que no tinguem tots presa i visquem estressats? Si el caos circulatori que heu provocat sor…	rt   però com voleu que no tinguem tots presa i visquem estressats si el caos circulatori que heu provocat sor…
bcn_cat_tweet_20211021_203425.csv	aa7cb8319af7b0b6de24b2caaad322bae2e385507e8a2b1571359341961a6152	9 Mobilitat	9	2	RT @joan76061284: @bcn_ajuntament Amb el vostre pla de mobilitat la ciuttat està impossible ! Fora colau volem noves eleccions i nou  gover…	rt   amb el vostre pla de mobilitat la ciuttat està impossible  fora colau volem noves eleccions i nou  gover…
bcn_cat_tweet_20211021_203425.csv	375b74444d318cde5048f442eb365fbe3c95d5fc882e25d36b06fdb4ba49ac2f	2 Politica	2	1	RT @JoanParraL: @bcn_ajuntament L’alcaldessa està trista, que tindrà l’alcaldessa, els ciutadans desagraïts no tenen la ma estesa…enfadats…	rt   l’alcaldessa està trista que tindrà l’alcaldessa els ciutadans desagraïts no tenen la ma estesa…enfadats…
bcn_cat_tweet_20211021_203425.csv	b5502d5c43283cad0747d584af74061c2e48ba03848b572fca69602556bdfdf0	2 Politica	2	1	RT @dolorssero: @bcn_ajuntament Aquestes piulades demostren el vostre cinisme. Una pura vergonya la ciutat que ens esteu deixant i un peril…	rt   aquestes piulades demostren el vostre cinisme una pura vergonya la ciutat que ens esteu deixant i un peril…
bcn_cat_tweet_20211021_203425.csv	db6f4ab180388d76dfafbd3ae56a942d8a05992aaa2b6b4afaad95858f0a73a7	2 Politica	2	1	RT @ferreresms: @bcn_ajuntament Sabeu q és lo pitjor? Q sou uns incompetents d manual i a sobre preteneu q us donin copets a l'esquena. BCN…	rt   sabeu q és lo pitjor q sou uns incompetents d manual i a sobre preteneu q us donin copets a lesquena bcn…
